,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
420044,6EE5F7142BBF7AFC,electric_bike,2024-12-14 09:15:06.619,2024-12-14 09:44:25.181,E 1 St & 1 Ave,5593.01,,,40.72335597960796,-73.98864984512329,40.71,-74.01,member
420048,263071267AD6F285,electric_bike,2024-12-10 23:50:56.639,2024-12-11 02:03:54.755,Barrow St & Hudson St,5805.05,,,40.73172428,-74.00674436,40.74,-74.0,member
420059,7F66DAC14684CA43,electric_bike,2024-12-07 10:45:56.170,2024-12-07 11:11:21.802,W 54 St & 11 Ave,6955.05,,,40.768333,-73.992573,40.75,-73.98,member
420064,58EAD12DF4569936,electric_bike,2024-12-12 12:58:24.492,2024-12-12 13:25:34.181,W 106 St & Central Park West,7606.01,,,40.7981856,-73.9605909006,40.79,-73.97,member
420067,3A8100D815132A27,electric_bike,2024-12-03 22:17:56.939,2024-12-04 00:07:37.515,Broadway & W 41 St,6560.01,,,40.75513557,-73.98658032,40.73,-73.99,casual
420070,DBD015C90678B358,electric_bike,2024-12-12 07:36:16.573,2024-12-12 08:36:21.441,Macon St & Nostrand Ave,4214.03,,,40.6809833854,-73.9500479759,40.68,-73.95,casual
420076,21248BEF4154C356,electric_bike,2024-12-01 13:54:26.775,2024-12-01 14:03:03.409,Broadway & W 61 St,7014.12,,,40.77003010255044,-73.9819684624672,40.78,-73.98,member
420077,126CD1AC66ABD62B,classic_bike,2024-12-07 14:42:16.650,2024-12-08 15:42:05.206,Caton Ave & Bedford Ave,3368.04,,,40.65237,-73.95623,,,casual
420081,1CB755543A33FC0D,electric_bike,2024-12-10 09:20:00.686,2024-12-10 09:42:45.263,E 20 St & 2 Ave,5971.08,,,40.73587678,-73.98205027,40.75,-73.99,casual
420083,4F5AF3F77CEEBA35,classic_bike,2024-12-14 14:42:53.410,2024-12-15 15:42:48.338,Lafayette Ave & Franklin Ave,4528.03,,,40.689271,-73.957324,,,casual
420085,4CA82E445F258B7E,electric_bike,2024-12-08 19:41:31.215,2024-12-08 19:57:16.290,Leonard St & Boerum St,5036.06,,,40.70583339,-73.94644578,40.71,-73.93,casual
420086,E44FAA784C76732E,electric_bike,2024-12-12 13:32:01.881,2024-12-12 14:36:31.580,Roebling St & N 4 St,5267.09,,,40.71469,-73.95739,40.68,-73.98,member
420093,2C62E3722249ADF9,electric_bike,2024-12-09 16:48:25.207,2024-12-09 17:52:37.944,FDR Drive & E 35 St,6230.04,,,40.744219,-73.97121214,40.75,-73.98,member
420106,FC0B659828DBE1F7,electric_bike,2024-12-10 12:27:50.168,2024-12-10 13:27:57.120,University Pl & E 14 St,5905.14,,,40.734814,-73.992085,40.73,-73.99,casual
420117,9DB026452E31104B,electric_bike,2024-12-07 19:11:20.790,2024-12-07 19:15:47.166,Lenox Ave & W 126 St,7720.03,,,40.808442,-73.9452087,40.8,-73.95,member
420120,6CE8EE4795CDB560,electric_bike,2024-12-13 14:18:14.842,2024-12-13 14:22:20.346,Perry St & Bleecker St,5922.07,,,40.73535398,-74.00483091,40.73,-74.0,member
420122,DCC90F0400E6D8A2,electric_bike,2024-12-04 06:17:20.028,2024-12-04 06:38:22.980,E 20 St & 2 Ave,5971.08,,,40.73587678,-73.98205027,40.74,-73.97,member
420123,65E3784FAAB0059F,electric_bike,2024-12-12 15:35:09.781,2024-12-12 16:39:30.490,Prospect Park SW & 16 St,3498.09,,,40.657265,-73.974165,40.66,-73.96,member
420125,9EA87FC01380D8C0,electric_bike,2024-12-07 14:11:18.012,2024-12-07 14:28:14.361,Gramercy Park N & Gramercy Park E,6013.12,,,40.73795,-73.98509,40.72,-74.0,member
420130,3BDECC0203DB721F,electric_bike,2024-12-01 00:19:08.840,2024-12-01 00:31:37.321,Mercer St & Bleecker St,5679.05,,,40.72706363348306,-73.99662137031554,40.73,-73.99,member
420132,23DD570FB1A3CE14,electric_bike,2024-12-12 10:12:27.219,2024-12-12 10:31:39.213,W 37 St & 10 Ave,6611.02,,,40.75660359,-73.9979009,40.76,-73.97,member
420135,B0D1471898CADD3B,electric_bike,2024-12-05 09:13:52.152,2024-12-05 10:27:10.072,Cambridge Pl & Gates Ave,4377.04,,,40.68488,-73.96304,40.69,-73.98,casual
420137,49A0F8D6E2CEA77E,electric_bike,2024-12-10 13:32:10.681,2024-12-10 13:50:35.352,W 64 St & Thelonious Monk Circle,7123.04,,,40.77515953434235,-73.98918695747852,40.79,-73.98,member
420141,C2F56022C5232A09,electric_bike,2024-12-04 10:00:14.259,2024-12-04 10:42:23.583,E 169 St & Fox St,8024.05,,,40.827184,-73.893721,40.83,-73.89,member
420143,D4B8796F489FF311,electric_bike,2024-12-10 13:27:02.365,2024-12-10 14:02:22.528,E 4 St & 2 Ave,5593.04,,,40.7262807,-73.98978041,40.77,-73.96,member
420149,820DDFCFC7F5B014,electric_bike,2024-12-04 16:20:23.576,2024-12-04 16:37:55.586,W 47 St & 6 Ave,6667.04,,,40.758397,-73.98255,40.76,-74.0,member
420153,F7172E8F15E7B721,electric_bike,2024-12-02 16:50:34.268,2024-12-02 17:11:05.097,36 St & 3 Ave,3460.02,,,40.655716,-74.006664,40.66,-73.99,member
420156,8F6A97C0873CDCCA,electric_bike,2024-12-05 16:45:12.614,2024-12-05 17:05:45.301,W 42 St & 6 Ave,6517.08,,,40.75492,-73.98455,40.73,-74.01,member
420160,8BE0A11450DCED45,electric_bike,2024-12-10 14:00:47.399,2024-12-10 15:34:02.429,8 Ave & W 52 St,6816.07,,,40.76370739,-73.9851615,40.76,-73.98,member
420163,4071EF979E7CFB74,electric_bike,2024-12-02 15:36:52.840,2024-12-02 18:40:35.469,E 4 St & 2 Ave,5593.04,,,40.7262807,-73.98978041,40.72,-73.98,member
420165,4C4D2E91B70FEA1A,electric_bike,2024-12-12 14:19:59.211,2024-12-12 14:54:04.276,Grand St & Samuel Dickstein Plaza,5335.07,,,40.71511871996496,-73.98417055606842,40.73,-73.98,member
420178,5798867303BD434E,electric_bike,2024-12-14 18:01:54.824,2024-12-14 18:17:09.198,Bainbridge Ave & E 198 St,8649.03,,,40.8684871,-73.8884559781,40.87,-73.89,member
420180,2E6DEEE64794BBDF,electric_bike,2024-12-12 15:25:47.193,2024-12-12 15:38:41.840,Central Park S & Grand Army Plaza,6839.15,,,40.764555,-73.973473,40.76,-73.99,casual
420182,CD0FF920BAA1636B,electric_bike,2024-12-05 22:02:18.487,2024-12-05 23:21:37.683,Concourse Village West & E 156 St,7962.01,,,40.823162,-73.923267,40.82,-73.92,casual
420187,A1DE6B3B188C55DA,electric_bike,2024-12-12 15:27:35.010,2024-12-12 16:34:42.882,Spruce St & Nassau St,5137.10,,,40.71146364,-74.00552427,40.71,-73.95,member
420188,81C0918E8D5141FF,electric_bike,2024-12-03 12:17:54.135,2024-12-03 12:23:42.595,E 14 St & 1 Ave,5779.10,,,40.73139303364151,-73.98286700248718,40.74,-73.99,member
420192,50766D9E9A566838,electric_bike,2024-12-14 18:52:15.110,2024-12-14 18:56:22.574,Inwood Ave & W 170 St,8233.01,,,40.840536,-73.919228,40.83,-73.91,member
420200,AF82D722FC106258,electric_bike,2024-12-10 21:25:09.725,2024-12-10 22:35:06.658,Bayard St & Baxter St,5351.03,,,40.71602118,-73.99974372,40.7,-73.99,member
420202,389F86CBF9EBFED3,electric_bike,2024-12-13 20:00:21.745,2024-12-13 20:12:22.953,55 Ave & Center Blvd,6104.01,,,40.740288,-73.960697,40.75,-73.96,member
420204,E7ED752AC607A19C,electric_bike,2024-12-12 14:26:04.408,2024-12-12 14:45:49.394,Spruce St & Nassau St,5137.10,,,40.71146364,-74.00552427,40.7,-73.99,member
420205,82F2A20FD24B63B3,electric_bike,2024-12-07 12:37:18.684,2024-12-07 12:47:32.993,E 161 St & River Ave,8041.07,,,40.827883,-73.927111,40.83,-73.92,member
420207,35F4CB8D8AC432A4,electric_bike,2024-12-12 13:12:32.347,2024-12-12 13:32:43.867,E 14 St & 1 Ave,5779.10,,,40.73139303364151,-73.98286700248718,40.73,-73.99,member
420208,8E2C3C1FCA5D5286,electric_bike,2024-12-14 16:35:26.929,2024-12-14 16:42:10.311,E Burnside Ave & Ryer Ave,8397.02,,,40.850535,-73.901318,40.84,-73.9,member
420211,14C18C09D92C6BEF,electric_bike,2024-12-12 16:22:44.887,2024-12-12 16:45:02.566,Spruce St & Nassau St,5137.10,,,40.71146364,-74.00552427,40.72,-73.98,member
420212,9B222A046C19E035,electric_bike,2024-12-12 14:57:45.122,2024-12-12 15:33:41.448,E 14 St & 1 Ave,5779.10,,,40.73139303364151,-73.98286700248718,40.73,-73.98,member
420218,0F65061A178319F4,electric_bike,2024-12-14 14:42:28.293,2024-12-14 15:57:27.017,St Marks Pl & 2 Ave,5669.10,,,40.7284186,-73.98713956,40.7,-73.99,member
420219,8E5EF9123203B6BA,electric_bike,2024-12-14 13:26:01.105,2024-12-14 14:53:40.737,E 1 St & Bowery,5636.13,,,40.72486122254819,-73.99213135242462,40.7,-73.98,member
420220,8D9FAAA6F2C34791,electric_bike,2024-12-12 15:17:56.934,2024-12-12 15:37:06.916,W 47 St & 6 Ave,6667.04,,,40.758397,-73.98255,40.77,-73.99,member
420222,E0DC5C4C7058390E,electric_bike,2024-12-11 15:18:05.560,2024-12-11 16:56:36.461,Spruce St & Nassau St,5137.10,,,40.71146364,-74.00552427,40.74,-74.01,member
420224,78B91E8FBD4BAD06,electric_bike,2024-12-14 09:01:54.648,2024-12-14 10:45:12.267,Underhill Ave & Lincoln Pl,4042.08,,,40.6740123,-73.9671457,40.74,-74.01,casual
420225,D11AA1652BB8264E,electric_bike,2024-12-08 11:03:52.409,2024-12-08 12:50:18.720,E 14 St & 1 Ave,5779.10,,,40.73139303364151,-73.98286700248718,40.76,-73.98,casual
420234,659566706CFBDD71,electric_bike,2024-12-13 20:22:01.603,2024-12-13 22:12:51.764,1 Pl & Clinton St,4193.14,,,40.6809591,-73.99905709,40.68,-73.98,casual
420235,BC9716B7E474F03E,electric_bike,2024-12-07 11:25:34.801,2024-12-07 11:40:02.643,W Tremont Ave & Grand Ave,8384.03,,,40.850036,-73.912785,40.86,-73.9,member
420238,0914474C42A5F948,electric_bike,2024-12-02 06:50:09.137,2024-12-02 09:03:49.853,Ogden Ave & Merriam Ave,8218.04,,,40.839142,-73.925961,40.73,-74.01,casual
420239,95A024B4B3DE90EC,electric_bike,2024-12-13 07:45:48.445,2024-12-13 07:57:46.311,Ogden Ave & W 165 St,8149.09,,,40.834457,-73.928381,40.82,-73.95,member
420243,E078ECA8316C4898,electric_bike,2024-12-11 08:25:16.802,2024-12-11 08:32:37.317,Ogden Ave & W 165 St,8149.09,,,40.834457,-73.928381,40.82,-73.91,member
420246,414443CEBC901601,electric_bike,2024-12-10 07:53:22.454,2024-12-10 08:01:42.366,E 161 St & River Ave,8041.07,,,40.827883,-73.927111,40.82,-73.9,member
420247,20B7CFDA86E6B801,electric_bike,2024-12-14 14:48:14.707,2024-12-14 16:13:24.284,Hudson St & W 13 St,6115.06,,,40.74005708567285,-74.0052741765976,40.73,-74.01,casual
420249,8E6E605E7E5F3975,electric_bike,2024-12-03 16:16:35.940,2024-12-03 17:39:55.480,W 37 St & 5 Ave,6398.06,,,40.75038009,-73.98338988,40.78,-73.93,member
420251,FAFB508E2BAE420E,electric_bike,2024-12-12 15:38:02.439,2024-12-12 16:14:29.630,Watts St & Greenwich St,5578.02,,,40.72405549,-74.00965965,40.71,-73.97,member
420253,B93CECCF37AF1C88,electric_bike,2024-12-12 14:35:52.096,2024-12-12 15:06:55.468,E 55 St & 2 Ave,6650.07,,,40.75797322,-73.96603308,40.74,-73.98,member
420261,A73604BF638DD2A1,electric_bike,2024-12-12 10:11:24.426,2024-12-12 14:16:22.425,Cooper Square & Astor Pl,5712.03,,,40.72951496224949,-73.99075269699097,40.86,-73.9,member
420264,F7119F512FEC937F,electric_bike,2024-12-06 16:17:02.996,2024-12-06 17:52:14.219,Cooper Square & Astor Pl,5712.03,,,40.72951496224949,-73.99075269699097,40.72,-73.98,member
420279,F0AA3E9E1DE1D9F0,electric_bike,2024-12-09 10:54:43.466,2024-12-09 11:57:39.622,E 53 St & 3 Ave,6617.02,,,40.75763227739443,-73.96930575370789,40.75,-73.97,member
420291,3DE0812DF8456491,electric_bike,2024-12-03 06:24:40.230,2024-12-03 06:40:29.415,Central Park W & W 103 St,7577.27,,,40.79558954105342,-73.96188408136368,40.79,-73.98,member
420310,17B264288BEA8B1D,electric_bike,2024-12-12 16:01:32.092,2024-12-12 16:32:18.980,Greenwich St & Hubert St,5470.10,,,40.721319,-74.010065,40.76,-74.0,member
420312,35E6997023671DBF,electric_bike,2024-12-06 15:14:42.421,2024-12-06 15:19:53.913,4 Ave & 17 St,3739.06,,,40.665507,-73.993037,40.66,-73.99,member
420322,2DFB62E04E53006A,electric_bike,2024-12-13 08:32:12.880,2024-12-13 08:51:43.979,E 171 St & Webster Ave,8190.03,,,40.838379,-73.905838,40.84,-73.88,member
420323,E589609B2E93F506,electric_bike,2024-12-12 15:21:47.057,2024-12-12 16:27:54.804,6 Ave & 12 St,3803.05,,,40.6663181,-73.9854617,40.67,-73.95,member
420326,46F5F3A4273B4E65,electric_bike,2024-12-08 16:13:02.389,2024-12-08 16:23:51.253,Delancey St & Eldridge St,5414.07,,,40.719383,-73.991479,40.73,-74.0,member
420331,C18677FDFD4811B9,electric_bike,2024-12-14 12:43:42.541,2024-12-14 13:04:27.069,10 Ave & W 28 St,6459.04,,,40.75066386,-74.00176802,40.74,-74.01,casual
420334,E2AFF9BCC90584FC,electric_bike,2024-12-08 17:46:37.804,2024-12-08 17:52:08.062,Adam Clayton Powell Blvd & W 130 St,7774.02,,,40.812346,-73.946168,40.83,-73.94,member
420340,BC547C440B5EDF35,electric_bike,2024-12-10 09:21:05.201,2024-12-10 10:38:22.073,Park Ave & Marcus Garvey Blvd,4768.02,,,40.698617,-73.941342,40.73,-74.0,member
420349,6EA9CCF65B46A242,classic_bike,2024-11-30 15:01:40.047,2024-12-01 16:01:34.756,W 54 St & 11 Ave,6955.05,,,40.768333,-73.992573,,,casual
420351,848B3686BA6ACE50,electric_bike,2024-12-12 16:23:00.744,2024-12-12 16:28:22.805,Broadway & W 41 St,6560.01,,,40.75513557,-73.98658032,40.76,-73.99,member
420353,8BEA4476D0A769A4,electric_bike,2024-12-06 08:38:20.359,2024-12-06 08:58:21.408,E 61 St & Madison Ave,6801.16,,,40.764752828526326,-73.97037800510203,40.79,-73.97,member
420357,0C0F7ADB4D8C0A15,classic_bike,2024-12-12 12:34:03.326,2024-12-13 13:33:58.051,E 68 St & 3 Ave,6896.16,,,40.76712840349542,-73.96224617958069,,,member
420358,772BC0E9367CFD63,electric_bike,2024-12-03 16:51:35.702,2024-12-03 17:04:52.078,Washington Ave & E 163 St,7995.04,,,40.824,-73.91089,40.86,-73.9,member
420360,01BB84B59B62B3D0,electric_bike,2024-12-03 17:30:13.077,2024-12-03 17:45:32.228,Washington Ave & E 163 St,7995.04,,,40.824,-73.91089,40.82,-73.91,member
420367,5999A31577039283,electric_bike,2024-12-12 19:03:54.318,2024-12-12 19:46:17.435,Macon St & Nostrand Ave,4214.03,,,40.6809833854,-73.9500479759,40.75,-73.96,casual
420369,967B37BBBD22EC71,electric_bike,2024-12-08 11:16:10.065,2024-12-08 11:23:26.775,W 106 St & Central Park West,7606.01,,,40.7981856,-73.9605909006,40.79,-73.97,member
420387,39FBD15592DF7CAB,electric_bike,2024-12-05 11:53:16.560,2024-12-05 12:11:31.110,W 42 St & Dyer Ave,6644.07,,,40.75898481399634,-73.99379968643188,40.76,-74.0,member
420392,38EF205F2C1A6593,electric_bike,2024-12-02 11:50:02.351,2024-12-02 15:42:08.903,E 72 St & York Ave,6889.12,,,40.76663814,-73.95348296,40.77,-73.95,member
420412,F6858DB24F11FE60,electric_bike,2024-12-12 14:25:28.357,2024-12-12 15:30:24.486,3 Ave & E 62 St,6830.04,,,40.76313,-73.96527,40.79,-73.95,member
420414,9A5AA7B63C3A55E5,electric_bike,2024-12-10 08:16:17.487,2024-12-10 08:32:04.886,Clay Ave & Claremont Pkwy,8225.05,,,40.83999,-73.90549,40.8,-73.93,member
420419,9E5356948A1ECF20,electric_bike,2024-12-06 08:14:25.384,2024-12-06 08:28:02.774,E 20 St & 2 Ave,5971.08,,,40.73587678,-73.98205027,40.75,-73.99,member
420422,53BAE88CC671A715,electric_bike,2024-12-01 03:35:30.874,2024-12-01 04:38:53.422,W 27 St & 6 Ave,6215.07,,,40.74526,-73.99062,40.75,-73.98,casual
420424,D0B691A089E163C3,electric_bike,2024-12-09 20:43:46.146,2024-12-09 20:58:35.429,W 27 St & 6 Ave,6215.07,,,40.74526,-73.99062,40.75,-73.98,member
420425,2163BC222949BA79,electric_bike,2024-12-09 13:04:48.252,2024-12-09 13:51:56.805,Perry St & Bleecker St,5922.07,,,40.73535398,-74.00483091,40.74,-74.0,member
420428,B637747668413FE6,electric_bike,2024-12-12 12:51:02.151,2024-12-12 13:06:56.254,Goulden Ave & W 205 St,8799.01,,,40.87812,-73.89192,40.87,-73.88,member
420429,4E765AA7AA5F69E7,electric_bike,2024-12-03 08:04:21.704,2024-12-03 08:14:38.138,Frederick Douglass Blvd & Harlem River Dr,8100.01,,,40.830702,-73.936371,40.81,-73.94,member
420432,9FA2FF38EFBEDED0,electric_bike,2024-12-03 16:30:01.165,2024-12-03 16:47:14.338,6 Ave & Canal St,5500.07,,,40.72243797,-74.00566443,40.72,-74.02,casual
420436,927F6BE50406FE3F,electric_bike,2024-12-12 12:54:32.625,2024-12-12 13:19:05.705,1 Ave & E 68 St,6822.09,,,40.76500525,-73.95818491,40.77,-73.96,member
420438,D125824AE9098CD0,electric_bike,2024-12-12 14:27:35.619,2024-12-12 14:35:32.222,E 98 St & Park Ave,7443.17,,,40.78813,-73.95206,40.79,-73.96,member
420440,E3CC0CE786EDFAEA,electric_bike,2024-12-02 08:13:37.681,2024-12-02 08:28:58.942,49 St & 31 Ave,6662.01,,,40.758057,-73.909831,40.76,-73.91,member
420458,B332211D59CEC575,electric_bike,2024-12-08 09:58:06.476,2024-12-08 13:01:02.614,W 47 St & 10 Ave,6824.07,,,40.76269882,-73.99301222,40.76,-73.98,member
420459,4BA5B960F4EF7BD7,electric_bike,2024-12-11 11:31:51.237,2024-12-11 12:46:12.443,W 27 St & 6 Ave,6215.07,,,40.74526,-73.99062,40.77,-73.97,member
420460,B8F71870D14E03BA,classic_bike,2024-12-10 11:19:23.102,2024-12-11 12:19:15.649,Allen St & Hester St,5343.10,,,40.71606,-73.99191,,,casual
420467,94C067341576EA22,electric_bike,2024-12-12 12:58:02.673,2024-12-12 13:49:32.143,Lafayette Ave & Franklin Ave,4528.03,,,40.689271,-73.957324,40.72,-73.96,member
420471,490F809EBD84A14D,electric_bike,2024-12-12 10:51:10.056,2024-12-12 12:29:11.881,E 40 St & 5 Ave,6474.11,,,40.752062307,-73.9816324043,40.77,-73.98,casual
420472,5A78F7D1585A6AFB,electric_bike,2024-12-14 14:25:55.388,2024-12-14 15:38:54.706,W 27 St & 6 Ave,6215.07,,,40.74526,-73.99062,40.75,-73.97,member
420480,BEB812FFE917913A,electric_bike,2024-12-08 16:00:04.815,2024-12-08 16:16:57.831,E 40 St & 5 Ave,6474.11,,,40.752062307,-73.9816324043,40.76,-73.99,member
420488,569F4B3297461590,electric_bike,2024-12-12 09:17:39.323,2024-12-12 10:31:54.060,Hudson St & W 13 St,6115.06,,,40.74005708567285,-74.0052741765976,40.71,-74.01,member
420502,D52B570ABDE9233E,electric_bike,2024-12-14 12:24:42.359,2024-12-14 12:29:55.214,E 47 St & 2 Ave,6498.10,,,40.75323098,-73.97032517,40.75,-73.97,member
420507,908C90817C8BE195,classic_bike,2024-12-12 07:58:46.784,2024-12-13 08:58:42.010,Broadway & Berry St,5164.05,,,40.71036129922581,-73.96530389785767,,,member
420514,03E55D96E9D52510,electric_bike,2024-12-04 09:17:08.084,2024-12-04 10:21:51.662,E 47 St & 2 Ave,6498.10,,,40.75323098,-73.97032517,40.76,-73.97,member
420527,880622B44328C753,electric_bike,2024-12-12 13:32:17.723,2024-12-12 14:00:06.079,Stockholm St & Wilson Ave,4824.03,,,40.699304,-73.923044,40.71,-73.92,member
420532,07052CF2B19F206C,electric_bike,2024-12-12 10:12:32.909,2024-12-12 11:28:41.802,W 87 St & West End Ave,7484.05,,,40.789622,-73.97757,40.76,-73.97,member
420541,8F000F1280878913,electric_bike,2024-12-12 12:45:00.588,2024-12-12 12:54:21.378,8 Ave & W 49 St,6747.07,,,40.76171227910671,-73.98655101656914,40.76,-73.99,member
420545,ACCAAB947CD9FE1C,electric_bike,2024-12-12 12:40:57.730,2024-12-12 13:15:24.323,Pier 61 at Chelsea Piers,6233.04,,,40.746872,-74.00821,40.76,-74.0,casual
420569,6BF5958FB85070E0,electric_bike,2024-12-02 08:23:57.287,2024-12-02 09:30:28.138,Cooper Square & Astor Pl,5712.03,,,40.72951496224949,-73.99075269699097,40.74,-73.99,member
420572,52AAE24AE88C8966,electric_bike,2024-12-01 12:51:53.253,2024-12-01 13:03:30.022,Broadway & W 53 St,6779.05,,,40.76344058,-73.98268129,40.78,-73.99,member
420574,F9F9FB2D341AC58B,electric_bike,2024-12-04 07:54:06.534,2024-12-04 08:19:52.993,E 7 St & Ave B,5584.05,,,40.7251285241158,-73.98131668567657,40.76,-74.0,member
420576,37DE0F75F922BA66,electric_bike,2024-12-12 12:53:53.082,2024-12-12 15:03:12.937,E 7 St & Ave B,5584.05,,,40.7251285241158,-73.98131668567657,40.72,-73.99,member
420577,DA4FE4104C3F6ED4,electric_bike,2024-12-12 16:28:46.524,2024-12-12 17:01:15.578,W Broadway & W Houston St,5644.05,,,40.726378,-74.000472,40.73,-74.01,member
420584,C948705475B16664,electric_bike,2024-12-10 09:32:54.378,2024-12-10 09:40:05.154,E 161 St & River Ave,8041.07,,,40.827883,-73.927111,40.82,-73.9,member
420587,AE199326BB47AC46,electric_bike,2024-12-05 17:13:31.613,2024-12-05 20:16:02.607,George St & Wilson Ave,4906.07,,,40.702997,-73.92997,40.73,-73.96,member
420588,AA76F181353DD379,electric_bike,2024-12-14 12:45:47.092,2024-12-14 13:55:32.398,E 7 St & Ave B,5584.05,,,40.7251285241158,-73.98131668567657,40.72,-74.0,casual
420592,E85C4AB76FA79767,electric_bike,2024-12-12 13:26:02.506,2024-12-12 14:18:18.136,46 Ave & 5 St,6286.02,,,40.74731,-73.95451,40.77,-73.92,member
420604,433E7652A075B963,electric_bike,2024-12-14 16:29:37.732,2024-12-14 16:40:50.847,E 161 St & River Ave,8041.07,,,40.827883,-73.927111,40.84,-73.9,member
420605,AA4A278B3A31CE23,electric_bike,2024-12-09 23:11:49.739,2024-12-09 23:41:52.779,Ave A & E 11 St,5703.13,,,40.72854745023944,-73.98175925016403,40.74,-73.98,member
420613,8C69C3E2329B9062,electric_bike,2024-12-08 13:39:12.441,2024-12-08 13:43:05.891,Spruce St & Nassau St,5137.10,,,40.71146364,-74.00552427,40.71,-74.01,member
420617,F360FB5E9178B9A5,electric_bike,2024-12-05 11:12:36.474,2024-12-05 12:12:48.200,34th Ave & Vernon Blvd,6873.01,,,40.76535380385866,-73.93986314535141,40.77,-73.94,member
420618,FBA1066F5D06BDB2,electric_bike,2024-12-06 18:31:49.877,2024-12-06 19:39:22.627,Cooper Square & Astor Pl,5712.03,,,40.72951496224949,-73.99075269699097,40.73,-74.0,member
420622,0D76EB08D8811242,electric_bike,2024-12-06 15:42:43.698,2024-12-06 15:46:09.818,Cooper Square & Astor Pl,5712.03,,,40.72951496224949,-73.99075269699097,40.73,-73.99,member
420627,9A512FB8F7285ED6,electric_bike,2024-12-13 07:47:15.362,2024-12-13 07:55:23.388,Macombs Pl & W 152 St,8029.28,,,40.826406,-73.937948,40.82,-73.95,member
420635,5164280DE3547B7A,classic_bike,2024-12-09 05:08:46.127,2024-12-10 06:08:41.250,South Railroad Ave & Broadway,6090.03,,,40.741,-73.88027,,,casual
420638,A3F3206C4B0F5AC7,electric_bike,2024-12-04 13:45:32.860,2024-12-04 15:11:14.639,Broadway & W 53 St,6779.05,,,40.76344058,-73.98268129,40.77,-73.98,casual
420644,28CE6EC885DE40B6,classic_bike,2024-12-06 15:53:13.827,2024-12-07 16:52:58.886,Broadway & W 53 St,6779.05,,,40.76344058,-73.98268129,,,casual
420652,5B9127C5B6B83C72,electric_bike,2024-12-12 13:38:19.247,2024-12-12 14:56:11.046,Linden Blvd & Nostrand Ave,3359.03,,,40.65272,-73.94994,40.66,-73.94,member
420657,F5600624350ADC64,electric_bike,2024-12-04 09:32:19.060,2024-12-04 10:45:46.328,59 St & 59 Rd,5401.03,,,40.71790852734058,-73.908454477787,40.73,-73.92,casual
420659,746C823C031191E7,electric_bike,2024-12-10 14:51:28.203,2024-12-10 15:05:43.222,1 Ave & E 118 St,7596.11,,,40.797459,-73.934499,40.81,-73.95,member
420667,49EE1A270A926815,electric_bike,2024-12-12 12:18:30.783,2024-12-12 13:24:24.008,Maple St & Albany Ave,3608.06,,,40.66155,-73.93974,40.66,-73.94,member
420671,005D6F0E0BE2E648,electric_bike,2024-12-12 17:04:24.644,2024-12-12 17:29:08.171,Vernon Blvd & 50 Ave,6170.02,,,40.74232744,-73.95411749,40.73,-73.95,member
